Rk,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
457,PF,27,44,44,35.4,6.8,16.5,0.41100000000000003,1.7,5.5,0.308,5.1,11.0,0.462,0.462,3.5,4.7,0.757,1.8,8.2,10.0,5.1,0.8,0.7,3.4,2.8,18.8
470,PF,23,18,5,13.7,2.6,4.7,0.56,0.6,1.2,0.5,2.0,3.4,0.581,0.625,0.9,1.2,0.762,1.1,2.2,3.3,0.7,0.2,0.3,0.8,1.4,6.7
217,PF,29,36,36,34.9,6.9,15.1,0.461,1.2,3.7,0.316,5.8,11.4,0.509,0.5,3.2,3.8,0.8440000000000001,1.1,6.2,7.3,3.8,0.6,0.6,1.6,2.1,18.2
489,PF,20,20,6,11.8,2.9,4.8,0.594,0.1,0.2,0.33299999999999996,2.8,4.7,0.602,0.599,0.8,1.2,0.652,2.3,2.5,4.7,0.4,0.3,0.6,1.0,2.2,6.5
66,PF,23,44,44,36.0,7.6,15.8,0.48200000000000004,2.0,6.1,0.325,5.6,9.7,0.581,0.545,2.9,3.8,0.77,1.3,6.2,7.5,3.6,1.1,0.9,1.8,2.6,20.1
410,PF,27,17,0,17.1,0.9,3.9,0.22399999999999998,0.5,2.3,0.231,0.4,1.6,0.214,0.29100000000000004,0.5,0.6,0.818,1.5,1.9,3.4,0.3,0.3,0.3,0.3,1.5,2.8
11,PF,28,38,8,22.4,3.2,7.4,0.436,0.7,1.9,0.35100000000000003,2.6,5.5,0.466,0.48200000000000004,1.0,1.6,0.6609999999999999,0.9,4.4,5.3,2.6,1.1,0.6,1.1,1.5,8.2
143,PF,21,2,0,8.0,2.5,4.0,0.625,0.5,1.0,0.5,2.0,3.0,0.667,0.688,1.5,2.0,0.75,1.0,2.0,3.0,0.0,1.5,1.0,1.0,0.5,7.0
494,PF,23,14,0,6.4,0.4,0.6,0.75,0.0,0.0,0.0,0.4,0.6,0.75,0.75,0.2,0.3,0.75,0.6,1.0,1.6,0.1,0.1,0.4,0.1,0.4,1.1
433,PF,21,2,0,20.5,2.0,4.5,0.444,0.5,1.0,0.5,1.5,3.5,0.429,0.5,1.0,1.0,1.0,1.0,2.5,3.5,1.0,0.5,0.0,0.5,3.0,5.5
262,PF,22,47,47,27.5,5.6,13.6,0.414,1.7,5.6,0.314,3.9,8.0,0.484,0.479,3.5,4.3,0.8170000000000001,1.3,4.4,5.7,1.1,1.0,2.2,1.8,3.4,16.5
175,PF,33,35,1,23.1,3.3,7.9,0.42200000000000004,1.7,4.1,0.40299999999999997,1.7,3.7,0.44299999999999995,0.527,2.2,2.3,0.927,0.5,3.7,4.2,1.4,0.4,0.2,0.7,1.4,10.5
371,PF,36,24,0,11.3,1.3,3.5,0.376,0.3,1.1,0.222,1.1,2.4,0.44799999999999995,0.41200000000000003,0.5,0.7,0.706,1.2,2.5,3.7,1.0,0.2,0.5,0.5,2.0,3.4
556,PF,23,29,3,24.3,3.4,7.8,0.442,1.8,4.6,0.402,1.6,3.2,0.5,0.56,1.1,1.6,0.711,1.4,4.0,5.4,2.1,0.7,1.1,1.4,2.5,9.8
384,PF,32,25,25,30.6,5.7,13.4,0.428,2.0,5.4,0.375,3.7,7.9,0.465,0.504,2.5,2.9,0.863,0.6,4.6,5.2,2.2,0.5,0.4,1.4,2.3,16.0
276,PF,34,30,2,17.1,2.0,4.1,0.48,0.2,1.0,0.24100000000000002,1.7,3.1,0.5529999999999999,0.508,0.2,0.6,0.353,0.8,2.5,3.3,1.6,0.4,0.4,0.6,1.9,4.4
87,PF,25,7,0,8.3,2.0,3.0,0.667,0.0,0.0,0.0,2.0,3.0,0.667,0.667,0.0,0.0,0.0,0.7,2.3,3.0,0.3,0.6,0.7,0.1,1.1,4.0
179,PF,19,15,0,7.0,0.5,1.6,0.33299999999999996,0.1,0.9,0.154,0.4,0.7,0.545,0.375,0.1,0.1,0.5,0.6,1.7,2.3,0.5,0.5,0.4,0.2,0.6,1.3
186,PF,29,17,0,6.5,1.1,1.6,0.667,0.3,0.4,0.7140000000000001,0.8,1.2,0.65,0.759,0.6,0.7,0.833,0.5,1.0,1.5,0.5,0.1,0.1,0.3,1.1,3.0
382,PF,24,1,0,27.0,2.0,3.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,0.833,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,5.0
571,PF,23,42,13,22.8,2.4,5.0,0.483,1.5,3.4,0.424,1.0,1.5,0.615,0.629,0.9,1.0,0.884,0.7,2.5,3.2,1.0,0.5,0.6,0.8,2.1,7.2
4,PF,21,25,0,10.5,1.4,3.8,0.37200000000000005,0.2,1.5,0.105,1.2,2.2,0.5539999999999999,0.39399999999999996,0.4,0.8,0.579,0.9,1.6,2.5,0.5,0.1,0.2,0.3,0.9,3.4
129,PF,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,PF,22,13,0,6.2,1.2,2.1,0.556,0.1,0.3,0.25,1.1,1.8,0.609,0.574,0.2,0.2,0.667,0.3,1.2,1.5,0.4,0.1,0.2,0.3,0.3,2.5
227,PF,26,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
311,PF,26,43,43,33.3,5.9,13.1,0.45399999999999996,1.8,5.5,0.32299999999999995,4.2,7.6,0.547,0.521,2.1,3.0,0.69,1.1,7.8,8.8,2.9,0.6,0.8,2.2,2.0,15.7
261,PF,20,13,0,6.5,1.1,2.5,0.43799999999999994,0.0,0.1,0.0,1.1,2.4,0.452,0.43799999999999994,0.7,1.2,0.563,0.7,1.4,2.1,0.1,0.4,0.4,0.2,1.2,2.8
271,PF,25,3,0,6.0,0.7,2.0,0.33299999999999996,0.0,0.7,0.0,0.7,1.3,0.5,0.33299999999999996,0.0,0.3,0.0,1.7,2.3,4.0,0.0,0.0,0.0,1.0,0.0,1.3
541,PF,22,40,33,25.7,2.9,5.0,0.581,0.1,0.3,0.2,2.8,4.7,0.601,0.586,1.0,1.5,0.644,3.2,5.9,9.1,1.3,1.5,0.7,1.1,2.9,6.8
451,PF,27,34,8,14.4,1.6,4.0,0.387,0.8,2.6,0.318,0.7,1.4,0.51,0.489,0.6,0.7,0.76,0.4,1.7,2.1,0.9,0.4,0.2,0.6,1.4,4.5
415,PF,22,21,0,11.6,1.4,3.3,0.435,0.4,1.2,0.34600000000000003,1.0,2.0,0.488,0.5,0.4,0.5,0.727,0.5,1.4,2.0,0.7,0.2,0.3,0.2,1.2,3.7
334,PF,26,42,3,19.4,3.2,7.3,0.44299999999999995,0.9,2.9,0.293,2.4,4.4,0.5429999999999999,0.502,2.5,3.2,0.782,1.3,3.5,4.8,1.2,0.4,0.5,1.0,1.8,9.8
517,PF,25,3,0,6.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,2.7,2.3,5.0,0.7,0.3,0.0,1.7,1.3,0.0
507,PF,24,30,8,15.2,2.2,4.7,0.46399999999999997,0.4,1.3,0.342,1.7,3.4,0.51,0.511,0.5,0.7,0.636,0.7,1.6,2.4,0.7,0.4,0.2,0.5,1.5,5.2
23,PF,22,26,13,21.9,3.8,8.2,0.46,0.5,2.1,0.23600000000000002,3.3,6.1,0.5379999999999999,0.491,1.3,1.8,0.745,2.3,5.0,7.3,0.6,0.3,0.3,0.7,1.7,9.4
219,PF,26,36,35,33.2,4.8,9.3,0.515,1.0,3.0,0.33899999999999997,3.8,6.3,0.599,0.57,2.6,3.6,0.7340000000000001,1.4,6.1,7.5,4.3,1.0,0.3,1.9,2.9,13.3
336,PF,22,23,2,11.6,1.4,3.3,0.42700000000000005,0.6,1.5,0.371,0.8,1.7,0.475,0.513,0.4,0.5,0.75,1.1,1.1,2.3,0.6,0.3,0.3,0.4,0.7,3.7
194,PF,27,24,24,33.2,6.6,15.9,0.414,1.8,5.3,0.331,4.8,10.6,0.455,0.469,5.2,6.1,0.8490000000000001,1.0,3.9,4.8,2.6,1.1,1.1,2.1,2.3,20.1
127,PF,26,7,0,8.0,1.1,2.0,0.5710000000000001,0.3,0.6,0.5,0.9,1.4,0.6,0.643,0.0,0.0,0.0,0.1,0.7,0.9,0.7,0.1,0.0,0.3,0.3,2.6
402,PF,21,28,0,14.9,2.1,4.3,0.479,0.9,1.9,0.47200000000000003,1.2,2.4,0.485,0.583,1.0,1.6,0.63,1.1,2.2,3.4,0.3,0.3,0.3,0.3,1.8,6.1
118,PF,31,38,38,28.2,3.2,7.9,0.40700000000000003,1.9,5.4,0.363,1.3,2.6,0.5,0.53,1.0,1.2,0.804,0.3,4.6,4.9,1.4,1.2,0.5,0.9,2.4,9.4
44,PF,29,31,0,15.4,1.9,5.3,0.35600000000000004,1.5,4.4,0.32799999999999996,0.4,0.8,0.5,0.494,0.9,0.9,0.9309999999999999,0.2,1.7,1.9,0.5,0.4,0.2,0.4,1.6,6.1
14,PF,37,43,3,26.9,4.6,10.6,0.434,2.3,6.0,0.389,2.3,4.6,0.49200000000000005,0.544,1.9,2.3,0.812,0.9,3.3,4.2,1.0,0.7,0.8,0.8,2.3,13.4
357,PF,30,31,31,24.5,4.3,9.4,0.455,2.2,5.2,0.41600000000000004,2.1,4.2,0.504,0.57,0.6,0.9,0.7040000000000001,0.4,2.1,2.5,1.2,0.2,0.1,0.8,1.5,11.4
301,PF,30,31,14,24.7,2.5,6.1,0.40399999999999997,1.6,4.6,0.359,0.8,1.5,0.5429999999999999,0.54,0.7,0.9,0.75,1.1,4.6,5.7,1.2,0.4,0.8,0.8,2.3,7.2
191,PF,26,41,41,32.0,5.5,10.6,0.524,1.1,3.2,0.341,4.4,7.3,0.605,0.5760000000000001,2.3,3.1,0.74,1.7,3.9,5.6,2.5,0.7,0.6,1.7,1.9,14.5
150,PF,33,36,36,36.5,10.5,20.3,0.52,1.9,5.0,0.37200000000000005,8.7,15.3,0.568,0.5660000000000001,6.3,7.1,0.894,0.6,6.9,7.4,5.8,0.8,0.9,3.0,1.9,29.3
445,PF,26,30,30,30.4,7.0,15.3,0.455,1.5,5.2,0.29,5.5,10.1,0.539,0.504,4.7,5.3,0.8809999999999999,2.1,5.9,8.0,2.2,0.8,1.7,1.6,2.4,20.1
103,PF,27,13,1,10.5,1.1,2.6,0.41200000000000003,1.0,2.3,0.433,0.1,0.3,0.25,0.603,0.2,0.3,0.5,0.5,1.8,2.3,0.4,0.2,0.2,0.3,0.2,3.3
54,PF,32,45,45,30.8,6.2,13.1,0.469,2.5,6.4,0.39299999999999996,3.6,6.7,0.542,0.565,3.2,3.8,0.858,0.8,3.3,4.1,1.8,0.5,0.0,1.6,1.7,18.1
585,PF,23,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
527,PF,19,11,0,10.4,0.8,2.5,0.33299999999999996,0.3,1.5,0.17600000000000002,0.5,0.9,0.6,0.389,0.6,0.9,0.7,0.5,1.0,1.5,0.6,0.4,0.5,0.4,1.3,2.5
104,PF,25,34,1,18.4,4.2,6.5,0.65,0.1,0.5,0.222,4.1,5.9,0.688,0.659,1.2,1.8,0.677,1.9,3.2,5.1,1.4,0.4,1.1,0.5,1.6,9.8
443,PF,28,39,7,21.5,3.1,6.7,0.465,1.5,3.8,0.39299999999999996,1.6,2.8,0.564,0.579,0.5,0.7,0.7140000000000001,1.0,4.3,5.2,1.7,1.1,0.5,0.6,1.3,8.2
101,PF,24,13,0,11.3,2.6,4.3,0.607,0.5,1.1,0.429,2.2,3.2,0.667,0.6609999999999999,0.8,1.2,0.625,0.8,2.9,3.7,0.3,0.2,0.3,0.8,2.5,6.5
438,PF,20,36,2,15.1,1.9,5.4,0.358,0.6,2.4,0.23,1.4,2.9,0.462,0.409,0.2,0.4,0.5,0.9,3.1,4.0,1.1,0.5,0.5,1.2,1.2,4.6
30,PF,29,42,42,33.5,5.0,11.0,0.451,2.0,4.9,0.415,2.9,6.1,0.48,0.544,4.3,5.1,0.833,1.1,4.9,6.0,2.4,0.7,0.2,1.7,1.3,16.3
275,PF,20,11,0,4.7,0.7,1.5,0.47100000000000003,0.2,0.5,0.33299999999999996,0.5,1.0,0.545,0.529,0.4,0.5,0.667,0.0,1.2,1.2,0.1,0.0,0.0,0.2,0.3,2.0
526,PF,30,30,3,15.2,2.5,5.0,0.503,0.0,0.0,1.0,2.5,5.0,0.5,0.507,1.1,2.0,0.5329999999999999,2.4,3.0,5.4,0.6,0.4,0.4,1.0,1.7,6.2
536,PF,36,40,39,28.3,3.0,6.2,0.49200000000000005,1.4,3.0,0.45399999999999996,1.7,3.2,0.528,0.602,0.7,1.0,0.6920000000000001,1.6,4.0,5.5,2.1,0.8,0.3,1.0,2.2,8.1
400,PF,28,41,5,23.0,3.4,8.0,0.433,2.0,5.0,0.386,1.5,2.9,0.513,0.555,0.9,1.0,0.878,0.4,2.3,2.7,1.4,0.5,0.2,0.7,2.7,9.7
39,PF,21,40,28,26.0,3.4,8.5,0.39399999999999996,0.9,3.5,0.266,2.4,5.0,0.483,0.449,1.4,2.0,0.679,1.1,5.1,6.2,1.2,0.7,1.2,1.4,1.0,9.0
280,PF,25,12,5,20.5,2.3,4.5,0.519,0.8,2.4,0.345,1.5,2.1,0.72,0.611,1.1,1.4,0.765,0.5,2.3,2.8,1.4,0.8,0.4,0.6,3.2,6.6
385,PF,32,10,0,18.7,3.2,7.0,0.457,0.8,2.2,0.364,2.4,4.8,0.5,0.514,0.5,0.5,1.0,1.3,1.5,2.8,1.4,0.3,0.1,1.2,2.2,7.7
434,PF,24,6,0,7.8,0.2,1.7,0.1,0.2,1.2,0.14300000000000002,0.0,0.5,0.0,0.15,0.0,0.0,0.0,0.3,1.2,1.5,0.2,0.0,0.2,0.5,0.5,0.5
531,PF,20,9,0,3.9,0.6,1.7,0.33299999999999996,0.4,1.1,0.4,0.1,0.6,0.2,0.467,0.2,0.4,0.5,0.2,0.8,1.0,0.1,0.2,0.2,0.1,0.1,1.8
197,PF,31,34,34,29.9,3.2,5.9,0.537,0.4,1.2,0.28600000000000003,2.8,4.7,0.604,0.5670000000000001,1.2,2.0,0.597,1.1,6.4,7.6,7.4,1.4,1.2,3.1,2.8,7.9
303,PF,24,22,2,8.3,1.1,2.1,0.511,0.1,0.3,0.28600000000000003,1.0,1.8,0.55,0.532,1.3,1.8,0.7,0.9,1.6,2.5,0.6,0.2,0.3,0.5,1.2,3.5
234,PF,30,13,1,10.7,0.2,1.5,0.15,0.2,1.0,0.154,0.1,0.5,0.14300000000000002,0.2,0.0,0.0,0.0,0.5,1.3,1.8,0.9,0.3,0.2,0.1,1.2,0.6
331,PF,33,38,2,21.3,4.3,10.0,0.434,2.4,6.1,0.40299999999999997,1.9,3.9,0.483,0.557,2.9,3.2,0.8859999999999999,1.1,6.0,7.1,2.1,0.3,0.2,1.2,0.9,14.0
411,PF,23,36,10,23.5,2.8,7.7,0.361,1.3,4.5,0.278,1.5,3.2,0.478,0.442,0.8,0.9,0.848,0.6,3.9,4.5,1.3,1.4,0.4,0.8,1.4,7.6
238,PG,31,35,32,32.6,7.2,14.6,0.493,1.8,4.7,0.38,5.4,9.9,0.546,0.5539999999999999,1.8,2.4,0.7290000000000001,0.9,3.7,4.6,6.5,1.5,0.6,2.7,1.8,17.9
100,PG,26,23,1,10.7,0.7,2.5,0.281,0.6,1.6,0.35100000000000003,0.1,0.9,0.15,0.395,0.0,0.0,1.0,0.3,0.8,1.2,1.7,0.3,0.0,0.9,1.0,2.0
165,PG,23,27,1,8.6,1.1,3.2,0.349,0.4,1.6,0.273,0.7,1.6,0.429,0.419,0.1,0.3,0.5710000000000001,0.2,0.8,1.0,0.9,0.4,0.1,0.3,0.9,2.8
354,PG,29,24,6,24.2,3.8,7.5,0.503,0.3,1.0,0.28,3.5,6.5,0.5379999999999999,0.522,0.5,0.6,0.8,0.8,2.5,3.3,4.8,1.0,0.4,1.2,1.8,8.4
193,PG,26,42,42,31.3,4.6,12.5,0.366,3.0,8.5,0.35700000000000004,1.5,4.0,0.385,0.48700000000000004,1.6,2.0,0.8190000000000001,0.5,2.1,2.6,4.5,1.0,0.2,1.6,1.4,13.8
441,PG,21,31,31,30.2,4.5,11.9,0.379,2.0,5.8,0.341,2.5,6.1,0.41600000000000004,0.462,2.1,3.4,0.635,0.7,3.5,4.2,5.9,1.3,0.3,3.6,2.6,13.1
562,PG,33,46,46,34.9,7.0,16.2,0.433,1.0,3.5,0.302,6.0,12.7,0.469,0.466,3.5,5.2,0.6709999999999999,1.4,6.6,8.0,7.8,1.1,0.3,4.2,3.1,18.5
260,PG,23,33,5,22.7,3.7,9.2,0.40299999999999997,1.9,5.6,0.33299999999999996,1.8,3.6,0.513,0.505,1.3,1.6,0.83,0.3,1.2,1.5,0.9,0.5,0.2,0.8,1.6,10.7
518,PG,21,2,0,1.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
24,PG,20,39,39,31.8,6.9,16.5,0.418,2.7,7.3,0.371,4.2,9.3,0.45399999999999996,0.499,2.5,2.8,0.883,1.7,5.6,7.3,7.7,1.6,0.4,3.1,3.0,19.0
68,PG,29,28,28,33.4,6.6,14.7,0.44799999999999995,1.6,5.4,0.307,4.9,9.3,0.529,0.504,3.8,4.4,0.861,0.9,4.3,5.1,5.9,0.9,0.4,2.2,2.0,18.5
554,PG,32,1,1,27.0,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,0.4,0.4,3.0,3.0,1.0,0.0,4.0,4.0,7.0,2.0,0.0,0.0,3.0,7.0
335,PG,20,21,0,13.6,1.0,3.7,0.282,0.4,2.1,0.182,0.7,1.6,0.41200000000000003,0.33299999999999996,1.2,1.4,0.867,0.4,1.4,1.8,1.0,0.5,0.1,0.9,1.0,3.7
258,PG,29,6,6,34.5,9.5,19.2,0.496,2.0,5.5,0.364,7.5,13.7,0.5489999999999999,0.5479999999999999,1.3,1.3,1.0,0.5,4.2,4.7,5.2,1.0,0.3,2.0,2.3,22.3
142,PG,22,11,0,7.7,1.0,2.1,0.478,0.2,0.8,0.222,0.8,1.3,0.643,0.522,0.5,0.8,0.556,0.1,0.7,0.8,1.4,0.1,0.0,0.5,1.0,2.6
93,PG,26,34,1,11.6,1.0,3.3,0.301,0.7,2.4,0.284,0.3,0.9,0.344,0.40299999999999997,0.1,0.1,0.75,0.2,1.2,1.4,0.9,0.4,0.2,0.4,1.0,2.8
388,PG,27,15,2,13.0,1.3,4.5,0.299,0.9,3.1,0.28300000000000003,0.5,1.4,0.33299999999999996,0.396,0.1,0.1,1.0,0.1,1.3,1.4,0.2,0.3,0.1,0.5,0.8,3.7
523,PG,32,1,0,13.0,3.0,8.0,0.375,0.0,3.0,0.0,3.0,5.0,0.6,0.375,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0
302,PG,30,3,0,18.0,3.0,6.7,0.45,1.3,4.3,0.308,1.7,2.3,0.7140000000000001,0.55,2.7,2.7,1.0,0.0,2.3,2.3,2.7,0.3,0.0,1.3,1.7,10.0
110,PG,34,41,41,28.5,4.9,10.7,0.46,2.4,5.8,0.42,2.5,4.9,0.507,0.574,1.8,2.2,0.8240000000000001,0.6,2.4,3.0,5.2,1.1,0.3,1.5,1.7,14.1
476,PG,25,35,35,32.5,6.6,16.1,0.408,3.1,8.6,0.354,3.5,7.5,0.469,0.503,2.7,3.4,0.805,0.3,3.3,3.6,7.0,1.0,0.5,2.7,2.2,18.9
9,PG,23,18,0,9.2,1.1,3.1,0.364,0.4,1.4,0.26899999999999996,0.7,1.6,0.44799999999999995,0.42700000000000005,0.5,0.8,0.643,0.3,0.7,1.0,1.6,1.0,0.1,0.2,1.0,3.1
89,PG,30,43,4,21.8,2.1,5.6,0.376,1.1,3.6,0.31,1.0,2.0,0.494,0.475,1.1,1.3,0.81,0.4,1.8,2.1,4.0,1.1,0.4,1.2,2.3,6.4
398,PG,29,39,0,20.1,3.0,6.7,0.44799999999999995,0.4,1.7,0.22699999999999998,2.6,5.0,0.523,0.47700000000000004,1.1,1.5,0.759,0.2,1.9,2.1,2.6,0.7,0.0,1.3,1.6,7.5
362,PG,24,4,0,2.8,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0
121,PG,20,36,36,31.9,5.9,14.7,0.4,2.1,6.4,0.325,3.8,8.3,0.45799999999999996,0.47100000000000003,1.8,2.1,0.8420000000000001,0.9,4.5,5.4,5.1,1.3,0.6,3.6,2.9,15.6
189,PG,26,8,0,15.9,2.4,5.8,0.413,0.5,1.6,0.308,1.9,4.1,0.455,0.457,0.4,1.3,0.3,0.5,1.8,2.3,3.5,1.0,0.0,0.8,1.4,5.6
584,PG,23,2,0,3.5,1.0,1.5,0.667,0.5,1.0,0.5,0.5,0.5,1.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.5
471,PG,35,3,0,21.7,3.3,8.0,0.41700000000000004,2.0,4.7,0.429,1.3,3.3,0.4,0.542,1.7,2.0,0.833,0.3,3.7,4.0,4.7,1.0,0.0,2.3,2.0,10.3
324,PG,31,29,29,36.4,7.7,19.0,0.402,3.2,9.8,0.324,4.5,9.2,0.485,0.486,5.5,6.2,0.878,0.4,3.7,4.1,7.3,0.6,0.4,2.9,1.3,24.0
332,PG,35,39,39,34.2,4.5,10.8,0.41200000000000003,2.1,6.4,0.327,2.4,4.5,0.534,0.508,2.4,2.8,0.847,0.6,3.8,4.5,8.3,1.0,0.4,3.1,2.8,13.4
569,PG,23,1,0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
15,PG,21,33,33,33.2,6.2,15.8,0.396,2.4,7.2,0.32799999999999996,3.9,8.5,0.45399999999999996,0.47100000000000003,3.4,4.0,0.835,0.6,5.5,6.1,5.8,0.8,0.3,2.8,2.7,18.2
370,PG,33,44,27,30.9,4.7,10.8,0.43799999999999994,3.2,7.5,0.423,1.5,3.3,0.47200000000000003,0.585,0.7,0.8,0.8859999999999999,0.2,1.9,2.1,2.5,0.6,0.3,1.0,1.4,13.3
570,PG,22,2,0,6.0,1.0,1.5,0.667,0.0,0.0,0.0,1.0,1.5,0.667,0.667,2.0,3.5,0.5710000000000001,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
429,PG,27,39,0,20.7,4.0,9.9,0.40399999999999997,1.1,3.4,0.331,2.9,6.5,0.44299999999999995,0.461,1.4,1.6,0.873,0.4,2.4,2.8,3.6,0.6,0.3,1.8,1.9,10.5
472,PG,33,26,4,24.5,4.7,10.5,0.445,1.4,3.5,0.402,3.3,7.0,0.467,0.513,1.2,1.2,0.968,0.8,2.2,3.0,4.0,0.8,0.5,1.5,0.6,12.0
322,PG,20,24,0,14.2,2.5,6.1,0.40399999999999997,0.5,2.4,0.22399999999999998,1.9,3.7,0.523,0.449,0.4,0.5,0.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9
372,PG,25,27,6,24.7,4.0,9.4,0.429,0.9,2.9,0.316,3.1,6.5,0.48,0.478,1.5,1.8,0.8540000000000001,0.5,2.5,3.0,2.8,0.7,0.4,1.1,2.1,10.5
237,PG,25,35,10,16.2,2.5,5.2,0.475,0.6,1.6,0.382,1.9,3.7,0.516,0.5329999999999999,0.6,0.7,0.8079999999999999,0.2,1.5,1.7,1.9,0.5,0.2,0.9,1.5,6.2
29,PG,27,3,0,4.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.3,0.0,0.3,0.7,1.0,1.0,0.0,0.0,0.3,0.3,0.0
185,PG,23,40,40,34.8,7.7,18.5,0.419,1.6,5.7,0.27399999999999997,6.2,12.8,0.48200000000000004,0.461,5.7,6.8,0.831,0.7,4.0,4.7,5.4,1.0,0.8,2.4,2.4,22.7
391,PG,25,41,41,34.3,8.0,17.9,0.45,1.4,4.3,0.326,6.7,13.6,0.488,0.488,1.8,2.5,0.733,1.3,7.1,8.5,8.9,2.0,0.4,2.4,2.0,19.3
195,PG,25,8,3,21.4,2.3,4.8,0.474,1.4,3.3,0.423,0.9,1.5,0.583,0.618,0.4,0.5,0.75,0.1,2.5,2.6,2.5,0.6,0.1,1.1,1.6,6.3
496,PG,22,13,1,12.3,0.8,3.3,0.256,0.3,1.4,0.222,0.5,1.9,0.28,0.302,0.4,0.5,0.833,0.3,1.2,1.5,1.1,0.3,0.2,0.7,0.8,2.4
373,PG,23,41,1,24.7,3.7,9.5,0.39299999999999996,1.1,3.7,0.307,2.6,5.8,0.449,0.45399999999999996,0.5,0.9,0.595,0.6,1.7,2.3,3.2,0.7,0.3,1.0,1.8,9.1
512,PG,28,11,7,22.2,3.0,7.3,0.413,1.1,3.5,0.308,1.9,3.7,0.512,0.488,0.7,0.8,0.889,0.5,1.8,2.3,2.6,0.5,0.1,1.3,2.2,7.8
136,PG,28,37,37,30.6,4.6,11.5,0.401,1.8,5.3,0.332,2.8,6.2,0.461,0.478,2.8,3.4,0.8109999999999999,0.7,3.8,4.5,5.8,0.6,0.1,1.6,2.4,13.7
51,PG,32,47,29,25.9,3.7,8.8,0.42200000000000004,1.0,3.0,0.324,2.7,5.7,0.474,0.478,1.6,2.1,0.768,0.6,2.9,3.4,4.1,1.3,0.4,2.2,1.5,10.0
430,PG,27,24,0,11.0,1.5,3.7,0.40399999999999997,0.0,0.2,0.2,1.5,3.5,0.41700000000000004,0.41,0.3,0.6,0.5329999999999999,0.5,1.5,1.9,1.8,0.5,0.1,1.0,1.0,3.4
573,PG,35,31,0,14.4,2.4,6.3,0.376,0.7,2.2,0.309,1.7,4.1,0.413,0.43,1.3,1.5,0.87,0.3,1.2,1.5,1.6,0.5,0.1,0.8,1.0,6.7
497,PG,27,38,38,34.1,4.0,10.2,0.39299999999999996,1.4,4.8,0.304,2.6,5.5,0.47100000000000003,0.46399999999999997,2.1,2.6,0.7979999999999999,0.6,3.3,4.0,5.3,1.9,0.3,2.0,2.5,11.6
563,PG,21,26,10,26.7,4.5,10.2,0.447,2.0,5.4,0.371,2.5,4.8,0.532,0.545,1.4,1.7,0.818,0.2,2.5,2.7,2.5,0.6,0.2,1.2,2.2,12.5
253,PG,21,34,0,17.6,2.9,8.0,0.363,1.7,5.0,0.33899999999999997,1.2,3.0,0.402,0.469,1.0,1.1,0.892,0.2,2.3,2.5,1.7,0.5,0.3,1.1,2.1,8.5
113,PG,20,10,0,3.5,0.3,1.4,0.214,0.1,0.6,0.16699999999999998,0.2,0.8,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.1,0.7
79,PG,25,45,27,31.2,6.4,12.8,0.502,1.0,3.0,0.331,5.4,9.8,0.5529999999999999,0.54,2.1,2.6,0.79,0.6,3.3,3.8,5.5,1.0,0.0,1.7,1.9,15.9
399,PG,24,1,0,8.0,3.0,5.0,0.6,0.0,1.0,0.0,3.0,4.0,0.75,0.6,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0
